stock_code,company_name,corp_code,total_score,profitability_score,stability_score,efficiency_score,growth_score,valuation_score,financial_records,latest_year,analysis_date,매출액_amount,영업이익_amount,당기순이익_amount,총자산_amount,자기자본_amount,부채총계_amount,유동자산_amount,ROE,영업이익률,순이익률,부채비율,총자산회전율,성장성,가치평가,유동부채_amount,유동비율
046890,서울반도체,00130763,42,4,4,7,15,12,167,2023,2025-07-19 17:22:25,1032380637430.0,49351836734.0,22367255349.0,1219076466440.0,359643596743.0,531203052260.0,18886368973.0,6.2%,4.8%,2.2%,147.7%,0.85회,추정값,추정값,126388895584.0,14.9%
007110,일신석재,00146296,42,1,4,10,15,12,104,2023,2025-07-19 17:22:33,101237416801.0,4606467382.0,1662404066.0,98302187963.0,38728305000.0,41333553545.0,,4.3%,4.6%,1.6%,106.7%,1.03회,추정값,추정값,10278925001.0,
014990,인디에프,00106881,42,1,4,10,15,12,187,2023,2025-07-19 17:22:21,126499790341.0,2698436493.0,1494891275.0,115588583093.0,49923919038.0,75965445981.0,189603283.0,3.0%,2.1%,1.2%,152.2%,1.09회,추정값,추정값,11300692576.0,1.7%
031310,아이즈비전,00200910,42,4,4,7,15,12,175,2023,2025-07-19 17:22:24,190968431347.0,6785523313.0,1992313967.0,244902404448.0,33845328316.0,62029741582.0,90463369.0,5.9%,3.6%,1.0%,183.3%,0.78회,추정값,추정값,4605521481.0,2.0%
033230,인성정보,00229021,42,1,4,10,15,12,247,2023,2025-07-19 17:22:13,365240558331.0,5213314477.0,302327100.0,240073993474.0,98419758586.0,164212643862.0,6640878613.0,0.3%,1.4%,0.1%,166.8%,1.52회,추정값,추정값,36086601942.0,18.4%
014910,성문전자,00132628,42,4,4,7,15,12,203,2023,2025-07-19 17:22:18,45063801937.0,513645939.0,1274215721.0,60912720397.0,14976194537.0,24201250428.0,283367548.0,8.5%,1.1%,2.8%,161.6%,0.74회,추정값,추정값,2242155086.0,12.6%
009730,이렘,00116426,42,1,4,10,15,12,202,2023,2025-07-19 17:22:19,76780298502.0,979218394.0,95378578.0,61128754888.0,15683543000.0,23034597137.0,,0.6%,1.3%,0.1%,146.9%,1.26회,추정값,추정값,,
025820,이구산업,00145464,42,1,4,10,15,12,116,2023,2025-07-19 17:22:32,433373177732.0,10213327750.0,656314435.0,313891617603.0,125926034608.0,187965582995.0,327159379.0,0.5%,2.4%,0.2%,149.3%,1.38회,추정값,추정값,17039354230.0,1.9%
037350,성도이엔지,00216498,42,1,4,10,15,12,202,2023,2025-07-19 17:22:19,678599013645.0,12314577967.0,4632891365.0,645551062822.0,233596453844.0,384127509314.0,232946105.0,2.0%,1.8%,0.7%,164.4%,1.05회,추정값,추정값,91135827067.0,0.3%
000050,경방,00101628,42,13,0,2,15,12,274,2023,2025-07-19 17:22:11,393518958996.0,15968826403.0,13455408237.0,1206860950940.0,1239702955.0,468815407005.0,,1085.4%,4.1%,3.4%,37816.8%,0.33회,추정값,추정값,184499468592.0,
037560,LG헬로비전,00222532,42,4,4,7,15,12,178,2023,2025-07-19 17:22:23,1190257448844.0,47352193560.0,28515571947.0,1319446205693.0,565338307755.0,754107897938.0,1763009079.0,5.0%,4.0%,2.4%,133.4%,0.90회,추정값,추정값,381763557054.0,0.5%
027740,마니커,00204208,42,1,4,10,15,12,148,2023,2025-07-19 17:22:28,339611584985.0,2214546910.0,1547799961.0,160373498904.0,62917277270.0,114478213382.0,,2.5%,0.7%,0.5%,182.0%,2.12회,추정값,추정값,912044233.0,
042500,링네트,00352499,42,5,0,10,15,12,125,2023,2025-07-19 17:22:31,217699382445.0,16347719605.0,12788780412.0,151943392154.0,,55823929320.0,99330.0,,7.5%,5.9%,,1.43회,추정값,추정값,86262653.0,0.1%
005380,현대차,00164742,42,3,8,4,15,12,228,2023,2025-07-19 17:22:15,162663579000000.0,15126901000000.0,310584000000.0,282463355000000.0,9312129000000.0,180653915000000.0,180738638000000.0,3.3%,9.3%,0.2%,1940.0%,0.58회,추정값,추정값,107291812000000.0,168.5%
003450,케이비증권,00164876,42,15,0,0,15,12,259,2023,2025-07-19 17:22:12,11585140110750.0,680154124492.0,492761457618.0,61266919885963.0,1478687978420.0,54970887867496.0,,33.3%,5.9%,4.3%,3717.5%,0.19회,추정값,추정값,,
002700,신일전자,00173698,42,1,4,10,15,12,105,2023,2025-07-19 17:22:32,184299576203.0,2010103394.0,1056841415.0,126134087292.0,35523760500.0,43889321524.0,,3.0%,1.1%,0.6%,123.5%,1.46회,추정값,추정값,5241317991.0,
003620,KG모빌리티,00138242,42,1,4,10,15,12,151,2023,2025-07-19 17:22:27,3736368968570.0,12547597407.0,8924265072.0,2635399999237.0,1069461824731.0,1552700998060.0,131028110.0,0.8%,0.3%,0.2%,145.2%,1.42회,추정값,추정값,666968118790.0,0.0%
033310,엠투엔,00143226,42,13,0,2,15,12,235,2023,2025-07-19 17:22:14,76995441504.0,464903286.0,3230309544.0,183836696114.0,5490015.0,41057777376.0,191000000.0,58839.7%,0.6%,4.2%,747862.8%,0.42회,추정값,추정값,16410038589.0,1.2%
023960,에쓰씨엔지니어링,00121969,42,1,4,10,15,12,228,2023,2025-07-19 17:22:15,135981756853.0,,1801639581.0,99303952812.0,57348267033.0,60269563130.0,92687343.0,3.1%,,1.3%,105.1%,1.37회,추정값,추정값,11013591809.0,0.8%
011700,한신기계,00162072,41,6,4,4,15,12,204,2023,2025-07-19 17:22:18,61254832221.0,6054625147.0,1422113532.0,115056313318.0,19275700489.0,23291240676.0,49706287.0,7.4%,9.9%,2.3%,120.8%,0.53회,추정값,추정값,8490273726.0,0.6%
037400,우리엔터프라이즈,00155692,41,4,0,10,15,12,163,2023,2025-07-19 17:22:26,1287955420194.0,18999248402.0,4981307859.0,680411707716.0,98122454221.0,360125263524.0,1834681797.0,5.1%,1.5%,0.4%,367.0%,1.89회,추정값,추정값,33693310306.0,5.4%
031440,신세계푸드,00274933,41,4,0,10,15,12,143,2023,2025-07-19 17:22:29,1488920671051.0,10644913318.0,10644913318.0,875471406681.0,202521231998.0,585580594481.0,596409736.0,5.3%,0.7%,0.7%,289.1%,1.70회,추정값,추정값,10774531026.0,5.5%
038500,삼표시멘트,00239639,41,6,4,4,15,12,220,2023,2025-07-19 17:22:16,823729443914.0,84701114941.0,11564613.0,1520485305476.0,706001382639.0,814483922837.0,1333143430.0,0.0%,10.3%,0.0%,115.4%,0.54회,추정값,추정값,23845215913.0,5.6%
001260,남광토건,00107066,41,4,0,10,15,12,142,2023,2025-07-19 17:22:29,547683547225.0,4346983076.0,5988599636.0,377327938424.0,79849776531.0,264295801416.0,1288840676.0,7.5%,0.8%,1.1%,331.0%,1.45회,추정값,추정값,22461525423.0,5.7%
011930,신성이엔지,00136271,41,7,0,7,15,12,246,2023,2025-07-19 17:22:13,576519652360.0,16227241060.0,15258873765.0,587747541244.0,103034075500.0,345149056054.0,23662044.0,14.8%,2.8%,2.6%,335.0%,0.98회,추정값,추정값,95961641960.0,0.0%
060150,인선이엔티,00375931,41,12,0,2,15,12,194,2023,2025-07-19 17:22:20,220959199628.0,25808068439.0,1711848050.0,544990569309.0,17107749649.0,201385983718.0,1947675111.0,10.0%,11.7%,0.8%,1177.2%,0.41회,추정값,추정값,3930207792.0,49.6%
000080,하이트진로,00150244,41,7,0,7,15,12,284,2023,2025-07-19 17:22:11,2520181551629.0,123919983380.0,68456908151.0,3358347205530.0,509299320749.0,2242471577188.0,8862192536.0,13.4%,4.9%,2.7%,440.3%,0.75회,추정값,추정값,17561121539.0,50.5%
003240,태광산업,00153393,41,4,8,2,15,12,272,2023,2025-07-19 17:22:12,2265489918200.0,,18502423167.0,4738292443387.0,211724478060.0,708793032453.0,4042496029.0,8.7%,,0.8%,334.8%,0.48회,추정값,추정값,2234346586.0,180.9%
001420,태원물산,00154055,41,1,13,0,15,12,162,2023,2025-07-19 17:22:26,9212314418.0,55608964.0,56094514.0,37386713995.0,14853850939.0,8426155590.0,2710059.0,0.4%,0.6%,0.6%,56.7%,0.25회,추정값,추정값,1998580.0,135.6%
041590,플래스크,00297448,41,3,9,2,15,12,166,2023,2025-07-19 17:22:25,22759609054.0,,1583261002.0,65851003228.0,31789340910.0,34061662318.0,2512000000.0,5.0%,,7.0%,107.1%,0.35회,추정값,추정값,2403403938.0,104.5%
012200,계양전기,00102618,41,4,0,10,15,12,186,2023,2025-07-19 17:22:21,381634129995.0,207085404.0,1264724490.0,232056132248.0,14195954000.0,111667023320.0,1865082494.0,8.9%,0.1%,0.3%,786.6%,1.64회,추정값,추정값,3109047448.0,60.0%
004690,삼천리,00128555,41,0,4,10,15,12,228,2023,2025-07-19 17:22:15,5664041261167.0,145238917827.0,,4432766185103.0,1517029118092.0,2757736685404.0,9739347412.0,,2.6%,,181.8%,1.28회,추정값,추정값,1569977826739.0,0.6%
010770,평화홀딩스,00155124,41,4,0,10,15,12,177,2023,2025-07-19 17:22:23,797052502774.0,16770674615.0,8184157984.0,560931482078.0,128521794266.0,432409687812.0,,6.4%,2.1%,1.0%,336.4%,1.42회,추정값,추정값,37683052371.0,
034020,두산에너빌리티,00159616,40,1,5,7,15,12,302,2023,2025-07-19 17:22:10,17589887709510.0,517521903042.0,55597965382.0,24640833945624.0,1184531890516.0,13799325009099.0,144595949510.0,4.7%,2.9%,0.3%,1165.0%,0.71회,추정값,추정값,144420107047.0,100.1%
023530,롯데쇼핑,00120526,40,1,10,2,15,12,235,2023,2025-07-19 17:22:14,14555863880290.0,508404731640.0,169180436381.0,30644698696537.0,3574349413965.0,19808248977726.0,25080895577181.0,4.7%,3.5%,1.2%,554.2%,0.47회,추정값,추정값,8904832932891.0,281.7%
024740,한일단조,00162832,40,9,0,4,15,12,193,2023,2025-07-19 17:22:20,178166776876.0,15168146222.0,7471939640.0,257607226354.0,62685701106.0,133939428178.0,,11.9%,8.5%,4.2%,213.7%,0.69회,추정값,추정값,15975483711.0,
006800,미래에셋증권,00111722,40,13,0,0,15,12,275,2023,2025-07-19 17:22:11,20359463366897.0,521036811624.0,379041851216.0,128177312090956.0,359065727456.0,116938445976567.0,,105.6%,2.6%,1.9%,32567.4%,0.16회,추정값,추정값,,
006580,대양제지공업,00111227,40,1,8,4,15,12,170,2023,2025-07-19 17:22:24,150194757687.0,2030592190.0,1349190619.0,219280773493.0,142269146772.0,77011626721.0,12000000.0,0.9%,1.4%,0.9%,54.1%,0.68회,추정값,추정값,18326007528.0,0.1%
009580,무림P&P,00119007,40,1,10,2,15,12,178,2023,2025-07-19 17:22:23,768920159344.0,11609909605.0,349840497.0,1622970089396.0,277240347181.0,992596055413.0,1047102976846.0,0.1%,1.5%,0.0%,358.0%,0.47회,추정값,추정값,404946272120.0,258.6%
003610,방림,00122348,40,1,8,4,15,12,150,2023,2025-07-19 17:22:28,131921584650.0,4119487210.0,4137217389.0,243460571984.0,94818271263.0,49794631627.0,,4.4%,3.1%,3.1%,52.5%,0.54회,추정값,추정값,6479575385.0,
000220,유유제약,00144818,40,1,8,4,15,12,169,2023,2025-07-19 17:22:25,137209588673.0,364537115.0,1640318110.0,198213526767.0,120355654883.0,77857871884.0,393675573.0,1.4%,0.3%,1.2%,64.7%,0.69회,추정값,추정값,27882669323.0,1.4%
005880,대한해운,00113535,40,9,4,0,15,12,205,2023,2025-07-19 17:22:18,1397365391874.0,249957270562.0,21924569465.0,4727803814347.0,1846814654142.0,2880989160205.0,1292270810.0,1.2%,17.9%,1.6%,156.0%,0.30회,추정값,추정값,1688465995651.0,0.1%
048870,시너지이노베이션,00475985,40,13,0,0,15,12,173,2023,2025-07-19 17:22:24,83214793566.0,29.0,2304761750.0,285901063800.0,4799660685.0,63313773458.0,284676270.0,48.0%,0.0%,2.8%,1319.1%,0.29회,추정값,추정값,2129745323.0,13.4%
036190,금화피에스시,00176516,40,6,0,7,15,12,198,2023,2025-07-19 17:22:19,337610294221.0,43458261238.0,310100676.0,430472934672.0,6535279184.0,100132481282.0,541127907.0,4.7%,12.9%,0.1%,1532.2%,0.78회,추정값,추정값,28696764320.0,1.9%
003300,한일홀딩스,00162993,40,1,8,4,15,12,200,2023,2025-07-19 17:22:19,2363057189359.0,,104335286959.0,3559790251287.0,2154214814251.0,1361965047637.0,23004387366.0,4.8%,,4.4%,63.2%,0.66회,추정값,추정값,682415573528.0,3.4%
007680,대원,00111838,40,6,0,7,15,12,273,2023,2025-07-19 17:22:12,436092001499.0,57366416559.0,80157643.0,486532918672.0,18791134096.0,186996049591.0,17941506897.0,0.4%,13.2%,0.0%,995.1%,0.90회,추정값,추정값,34363885465.0,52.2%
003460,유화증권,00145190,40,13,0,0,15,12,131,2023,2025-07-19 17:22:31,5338227014.0,429524300.0,7336575701.0,802953282668.0,74178840000.0,296900932139.0,,9.9%,8.0%,137.4%,400.3%,0.01회,추정값,추정값,,
008670,신한투자증권,00138321,40,13,0,0,15,12,234,2023,2025-07-19 17:22:15,9947400000000.0,253063000000.0,137080000000.0,52497500000000.0,300024000000.0,47131211000000.0,,45.7%,2.5%,1.4%,15709.1%,0.19회,추정값,추정값,,
046390,삼화네트웍스,00301112,40,1,5,7,15,12,146,2023,2025-07-19 17:22:29,62368852039.0,1822762592.0,1241174205.0,83504079945.0,,27208931846.0,7342671058.0,,2.9%,2.0%,,0.75회,추정값,추정값,7108921752.0,103.3%
011330,유니켐,00137207,39,6,4,2,15,12,240,2023,2025-07-19 17:22:14,108288136804.0,8149606537.0,2993997537.0,219549496423.0,43808549992.0,73960755493.0,512691166.0,6.8%,7.5%,2.8%,168.8%,0.49회,추정값,추정값,19694704757.0,2.6%
061040,알에프텍,00309831,39,1,4,7,15,12,285,2023,2025-07-19 17:22:11,314378116170.0,5039500595.0,5240987648.0,425653364333.0,126880268905.0,190507492849.0,,4.1%,1.6%,1.7%,150.1%,0.74회,추정값,추정값,71077946501.0,
001080,만호제강,00120872,39,1,4,7,15,12,124,2023,2025-07-19 17:22:31,213296308408.0,,8988679029.0,279981666833.0,257656264538.0,279981666833.0,,3.5%,,4.2%,108.7%,0.76회,추정값,추정값,345837341.0,
030530,원익홀딩스,00216647,39,6,4,2,15,12,201,2023,2025-07-19 17:22:19,749527050135.0,45774773657.0,23801700755.0,1825048417312.0,388779520840.0,507448061336.0,2610159085.0,6.1%,6.1%,3.2%,130.5%,0.41회,추정값,추정값,163202362785.0,1.6%
007720,소노스퀘어,00104810,39,1,4,7,15,12,155,2023,2025-07-19 17:22:27,159946400719.0,249875137.0,48767506.0,168786753850.0,54188967940.0,54329130306.0,116800000.0,0.1%,0.2%,0.0%,100.3%,0.95회,추정값,추정값,3244311512.0,3.6%
023800,인지컨트롤스,00103510,39,1,4,7,15,12,158,2023,2025-07-19 17:22:26,634018251095.0,13037786232.0,939108412.0,649103362179.0,220198636876.0,428904725303.0,5755839115.0,0.4%,2.1%,0.1%,194.8%,0.98회,추정값,추정값,113150714469.0,5.1%
004840,DRB동일,00118266,39,1,4,7,15,12,159,2023,2025-07-19 17:22:26,737777767832.0,35845945523.0,15372362167.0,963651592108.0,433508043250.0,465541738320.0,945078258.0,3.5%,4.9%,2.1%,107.4%,0.77회,추정값,추정값,69418136775.0,1.4%
017960,한국카본,00159795,39,1,4,7,15,12,206,2023,2025-07-19 17:22:18,594417384371.0,3128961.0,13449428136.0,792428141673.0,278294987874.0,337774036158.0,888522919.0,4.8%,0.0%,2.3%,121.4%,0.75회,추정값,추정값,40402353276.0,2.2%
016920,카스,00152260,39,1,4,7,15,12,163,2023,2025-07-19 17:22:26,156031555991.0,4957740460.0,2015050555.0,162474778093.0,64557281715.0,97917496378.0,1502540182.0,3.1%,3.2%,1.3%,151.7%,0.96회,추정값,추정값,11320338569.0,13.3%
039840,디오,00115931,39,6,4,2,15,12,203,2023,2025-07-19 17:22:18,155817892643.0,20896358522.0,3311376610.0,367632887514.0,104997073528.0,173205686938.0,42389720.0,3.2%,13.4%,2.1%,165.0%,0.42회,추정값,추정값,210358805.0,20.2%
040160,누리플렉스,00269889,39,1,4,7,15,12,167,2023,2025-07-19 17:22:25,132719404842.0,2497486550.0,140522025.0,152262779987.0,35268624838.0,69848146921.0,15702211.0,0.4%,1.9%,0.1%,198.0%,0.87회,추정값,추정값,7545139066.0,0.2%
008060,대덕,00109189,39,4,4,4,15,12,175,2023,2025-07-19 17:22:24,1279256573243.0,,12785558953.0,1835312625998.0,242630580074.0,340057451171.0,582825773.0,5.3%,,1.0%,140.2%,0.70회,추정값,추정값,114057741210.0,0.5%
003350,한국화장품제조,00160621,39,2,0,10,15,12,134,2023,2025-07-19 17:22:30,109337763369.0,9024560440.0,,89173514797.0,14993087706.0,36551560496.0,,,8.3%,,243.8%,1.23회,추정값,추정값,1550285815.0,
011210,현대위아,00106623,38,1,0,10,15,12,199,2023,2025-07-19 17:22:19,8590316000000.0,229216000000.0,2631000000.0,6825905000000.0,391689000000.0,3059151000000.0,15707000000.0,0.7%,2.7%,0.0%,781.0%,1.26회,추정값,추정값,1075243000000.0,1.5%
002320,한진,00163512,38,7,0,4,15,12,274,2023,2025-07-19 17:22:12,2807528782563.0,122526979246.0,26661242651.0,4201363599974.0,182929881930.0,2661786978230.0,5040703773.0,14.6%,4.4%,0.9%,1455.1%,0.67회,추정값,추정값,6585260626.0,76.5%
008490,서흥,00131692,38,3,4,4,15,12,211,2023,2025-07-19 17:22:17,594567151213.0,42994972090.0,8884952964.0,993737055884.0,477068533826.0,516668522058.0,3984704174.0,1.9%,7.2%,1.5%,108.3%,0.60회,추정값,추정값,75246307695.0,5.3%
001740,SK네트웍스,00131780,38,1,0,10,15,12,209,2023,2025-07-19 17:22:17,9133867000000.0,70744000000.0,711000000.0,9110359000000.0,39608000000.0,6954518000000.0,8673000000.0,1.8%,0.8%,0.0%,17558.4%,1.00회,추정값,추정값,29052000000.0,29.9%
040610,SG&G,00264714,38,11,0,0,15,12,154,2023,2025-07-19 17:22:27,41898698934.0,19973349922.0,8337326.0,410802145404.0,29917003560.0,65028660275.0,,0.0%,47.7%,0.0%,217.4%,0.10회,추정값,추정값,21318522481.0,
006280,녹십자,00129679,38,7,0,4,15,12,180,2023,2025-07-19 17:22:22,1626643815820.0,34436169536.0,26631783148.0,2643313917487.0,239627015788.0,1103450608000.0,3259996873.0,11.1%,2.1%,1.6%,460.5%,0.62회,추정값,추정값,15884214029.0,20.5%
001470,삼부토건,00125974,38,1,0,10,15,12,184,2023,2025-07-19 17:22:22,574975687073.0,,516963394.0,513742450417.0,107742703087.0,411614796994.0,483954506.0,0.5%,,0.1%,382.0%,1.12회,추정값,추정값,51259001820.0,0.9%
002220,한일철강,00163196,38,7,0,4,15,12,189,2023,2025-07-19 17:22:21,216255460140.0,4859777657.0,1532442882.0,331028995726.0,11140411005.0,157459593318.0,,13.8%,2.2%,0.7%,1413.4%,0.65회,추정값,추정값,36300813403.0,
047730,텔라움,00304401,38,1,0,10,15,12,98,2023,2025-07-19 17:22:33,14762554877.0,197457479.0,102867978.0,6323103310.0,3530640000.0,9129794148.0,,2.9%,1.3%,0.7%,258.6%,2.33회,추정값,추정값,69584190.0,
042670,HD현대인프라코어,00344287,38,1,0,10,15,12,274,2023,2025-07-19 17:22:12,4659604596066.0,,50991031.0,4418425813336.0,340025772339.0,2605109811309.0,5673315866.0,0.0%,,0.0%,766.2%,1.05회,추정값,추정값,801708788954.0,0.7%
053350,이니텍,00353610,38,1,8,2,15,12,162,2023,2025-07-19 17:22:26,45650974077.0,,342135441.0,119547399713.0,11572672127.0,7263068785.0,37950000.0,3.0%,,0.7%,62.8%,0.38회,추정값,추정값,552161598.0,6.9%
060000,국민은행,00386937,38,11,0,0,15,12,246,2023,2025-07-19 17:22:13,21901583000000.0,5936118000000.0,111547000000.0,530012853000000.0,4735404000000.0,493464126000000.0,,2.4%,27.1%,0.5%,10420.7%,0.04회,추정값,추정값,,
002210,동성제약,00116268,38,4,0,7,15,12,173,2023,2025-07-19 17:22:24,88593588700.0,596402805.0,2073909512.0,114973284037.0,26100970000.0,75170970298.0,2497017648.0,7.9%,0.7%,2.3%,288.0%,0.77회,추정값,추정값,30327115451.0,8.2%
003070,코오롱글로벌,00152880,38,1,0,10,15,12,277,2023,2025-07-19 17:22:11,2663480259991.0,,283685783.0,2571300487925.0,98433870000.0,2017469542758.0,27146603080.0,0.3%,,0.0%,2049.6%,1.04회,추정값,추정값,88468716247.0,30.7%
030210,다올투자증권,00156859,38,11,0,0,15,12,346,2023,2025-07-19 17:22:09,1508370888138.0,6157501.0,5745478390.0,9211837352163.0,36637526521.0,8381319281247.0,,15.7%,0.0%,0.4%,22876.3%,0.16회,추정값,추정값,,
005950,이수화학,00145552,38,1,0,10,15,12,202,2023,2025-07-19 17:22:19,1995488453425.0,11530339843.0,3195018029.0,1093466713681.0,66894088254.0,832802122592.0,16773104530.0,4.8%,0.6%,0.2%,1245.0%,1.82회,추정값,추정값,213343617153.0,7.9%
004100,태양금속,00153755,38,1,0,10,15,12,168,2023,2025-07-19 17:22:25,617171604795.0,22162989453.0,65426502.0,499119799811.0,49539288926.0,390494101128.0,180251831.0,0.1%,3.6%,0.0%,788.3%,1.24회,추정값,추정값,83306714560.0,0.2%
007690,국도화학,00104388,38,4,0,7,15,12,275,2023,2025-07-19 17:22:11,1311776360252.0,19152808086.0,9328479622.0,1509561242743.0,124097089238.0,662535123654.0,2381295.0,7.5%,1.5%,0.7%,533.9%,0.87회,추정값,추정값,626594446.0,0.4%
001810,무림SP,00121507,38,1,10,0,15,12,169,2023,2025-07-19 17:22:25,162093712069.0,7289718026.0,7710426800.0,,,,217366546858.0,,4.5%,4.8%,,,추정값,추정값,42023412677.0,517.3%
005740,크라운해태홀딩스,00153126,38,4,0,7,15,12,212,2023,2025-07-19 17:22:17,1035541074592.0,41312914804.0,20802006723.0,1155786931774.0,274180835894.0,611838013675.0,,7.6%,4.0%,2.0%,223.2%,0.90회,추정값,추정값,242144353546.0,
006060,화승인더,00166227,38,4,0,7,15,12,194,2023,2025-07-19 17:22:20,1466551191174.0,24745436322.0,24986042253.0,1653277049573.0,298747670336.0,1039627990949.0,1969666011.0,8.4%,1.7%,1.7%,348.0%,0.89회,추정값,추정값,134556991062.0,1.5%
000210,DL,00109693,38,1,10,0,15,12,272,2023,2025-07-19 17:22:12,5017815821242.0,,133445421109.0,,,,26225221281.0,,,2.7%,,,추정값,추정값,7012437387.0,374.0%
007980,TP,00154329,38,1,0,10,15,12,228,2023,2025-07-19 17:22:15,920175022485.0,40575172330.0,33719129.0,686463960698.0,71471729734.0,478794359153.0,438998508.0,0.0%,4.4%,0.0%,669.9%,1.34회,추정값,추정값,3341178650.0,13.1%
005960,동부건설,00115612,38,1,0,10,15,12,190,2023,2025-07-19 17:22:20,1899979526270.0,,4409308658.0,1807512336047.0,115663740000.0,1226953607157.0,25325829450.0,3.8%,,0.2%,1060.8%,1.05회,추정값,추정값,210332928581.0,12.0%
000720,현대건설,00164478,38,1,0,10,15,12,216,2023,2025-07-19 17:22:17,29651357000000.0,785430000000.0,118377000000.0,23714495000000.0,,13258980000000.0,169035000000.0,,2.6%,0.4%,,1.25회,추정값,추정값,2902333000000.0,5.8%
032620,유비케어,00220057,38,0,4,7,15,12,289,2023,2025-07-19 17:22:11,154040837400.0,1154297038.0,,154996197723.0,38447599997.0,41459738938.0,,,0.7%,,107.8%,0.99회,추정값,추정값,17204804934.0,
031820,아이티센씨티에스,00186559,38,1,0,10,15,12,192,2023,2025-07-19 17:22:20,892572862927.0,15528861337.0,3953174516.0,525378184898.0,110555985635.0,318405022078.0,300000000.0,3.6%,1.7%,0.4%,288.0%,1.70회,추정값,추정값,9255353184.0,3.2%
